SCALERANK,NAME,SOV0NAME,SOV_A3,ADM0NAME,ADM0_A3,ADM1NAME,ISO_A2,LATITUDE,LONGITUDE,POP_MAX,POP_MIN
6,Provideniya,Russia,RUS,Russia,RUS,Chukchi Autonomous Okrug,RU,64.4234953,-173.2257937,2536,957
8,Enurmino,Russia,RUS,Russia,RUS,Chukchi Autonomous Okrug,RU,66.95000775,-171.8166032,297,297
6,Gambell,United States,USA,United States of America,USA,Alaska,US,63.77971031,-171.7310787,681,681
8,Lavrentiya,Russia,RUS,Russia,RUS,Chukchi Autonomous Okrug,RU,65.58326947,-171.0249978,1242,78
6,Uelen,Russia,RUS,Russia,RUS,Chukchi Autonomous Okrug,RU,66.15413931,-169.8105835,776,776
7,Nikolski,United States,USA,United States of America,USA,Alaska,US,52.93843406,-168.8676876,18,18
7,Wales,United States,USA,United States of America,USA,Alaska,US,65.60959861,-168.0875027,99,99
3,Point Hope,United States,USA,United States of America,USA,Alaska,US,68.34772605,-166.8080201,461,461
6,Unalaska,United States,USA,United States of America,USA,Alaska,US,53.868584,-166.5316028,3571,306
8,Teller,United States,USA,United States of America,USA,Alaska,US,65.26359906,-166.3607864,83,83
8,Mekoryuk,United States,USA,United States of America,USA,Alaska,US,60.38864671,-166.1899372,99,99
6,Hooper Bay,United States,USA,United States of America,USA,Alaska,US,61.53108787,-166.0965648,1079,167
7,Shishmaref,United States,USA,United States of America,USA,Alaska,US,66.25697512,-166.0718893,254,254
3,Nome,United States,USA,United States of America,USA,Alaska,US,64.50610008,-165.4063744,3485,2557
8,Tununak,United States,USA,United States of America,USA,Alaska,US,60.58548667,-165.2557892,352,352
8,Emmonak,United States,USA,United States of America,USA,Alaska,US,62.77698081,-164.5229916,100,100
7,Kivalina,United States,USA,United States of America,USA,Alaska,US,67.73149224,-164.4859034,374,374
8,Mountain Village,United States,USA,United States of America,USA,Alaska,US,62.08552431,-163.729009,755,755
7,Kotlit,United States,USA,United States of America,USA,Alaska,US,63.03458783,-163.5532833,1002,1002
7,False Pass,United States,USA,United States of America,USA,Alaska,US,54.85121136,-163.415023,35,35
3,Cold Bay,United States,USA,United States of America,USA,Alaska,US,55.20000144,-162.7150916,200,108
7,Kotzebue,United States,USA,United States of America,USA,Alaska,US,66.89869305,-162.5965975,3194,2553
7,Quinhagak,United States,USA,United States of America,USA,Alaska,US,59.74923281,-161.9157864,250,250
3,Bethel,United States,USA,United States of America,USA,Alaska,US,60.79330345,-161.7557961,6228,4653
8,Goodnews Bay,United States,USA,United States of America,USA,Alaska,US,59.12099265,-161.5871302,230,230
7,Koyuk,United States,USA,United States of America,USA,Alaska,US,64.94026874,-161.1574717,254,254
7,Unalakleet,United States,USA,United States of America,USA,Alaska,US,63.87342552,-160.7880516,741,741
8,Sand Point,United States,USA,United States of America,USA,Alaska,US,55.33970868,-160.4971908,667,667
6,Togiak,United States,USA,United States of America,USA,Alaska,US,59.07036101,-160.3783234,236,236
6,Wainwright,United States,USA,United States of America,USA,Alaska,US,70.63688865,-160.0383041,174,174
8,Selawik,United States,USA,United States of America,USA,Alaska,US,66.60387901,-160.0093911,832,832
8,Nyac,United States,USA,United States of America,USA,Alaska,US,61.00414329,-159.9404806,100,50
7,Aniak,United States,USA,United States of America,USA,Alaska,US,61.5787077,-159.5221857,501,501
7,Lihue,United States,USA,United States of America,USA,Hawaii,US,21.98151227,-159.3710063,15536,5853
8,Perryville,United States,USA,United States of America,USA,Alaska,US,55.91861391,-159.1511489,113,113
8,Kaltag,United States,USA,United States of America,USA,Alaska,US,64.32719627,-158.7218986,190,190
8,Port Heiden,United States,USA,United States of America,USA,Alaska,US,56.94909365,-158.6268915,102,102
8,Dillingham,United States,USA,United States of America,USA,Alaska,US,59.05656031,-158.4803121,2488,932
7,Chignik,United States,USA,United States of America,USA,Alaska,US,56.295671,-158.4022282,118,118
7,Wahiawa,United States,USA,United States of America,USA,Hawaii,US,21.50309186,-158.0236209,174766,15906
2,Honolulu,United States,USA,United States of America,USA,Hawaii,US,21.30687644,-157.8579979,786000,371657
7,Ambler,United States,USA,United States of America,USA,Alaska,US,67.08648521,-157.8514091,258,258
8,Koyukuk,United States,USA,United States of America,USA,Alaska,US,64.88028912,-157.7008499,101,101
7,Pilot Point,United States,USA,United States of America,USA,Alaska,US,57.56455996,-157.5691266,68,68
8,Atqasuk,United States,USA,United States of America,USA,Alaska,US,70.4693795,-157.395778,201,201
6,Red Devil,United States,USA,United States of America,USA,Alaska,US,61.76099632,-157.3125273,25,23
6,Galena,United States,USA,United States of America,USA,Alaska,US,64.73329551,-156.9269953,500,470
8,Kobuk,United States,USA,United States of America,USA,Alaska,US,66.9072455,-156.8809774,151,151
3,Utqiaġvik,United States,USA,United States of America,USA,Alaska,US,71.29056968,-156.78858,4336,2488
7,King Salmon,United States,USA,United States of America,USA,Alaska,US,58.68870323,-156.6613784,292,292
7,Wailuku,United States,USA,United States of America,USA,Hawaii,US,20.89147544,-156.5047213,52148,13391
7,Kailua-Kona,United States,USA,United States of America,USA,Hawaii,US,19.6405556,-155.9955556,9870,9870
7,McGrath,United States,USA,United States of America,USA,Alaska,US,62.9568148,-155.5957845,138,138
4,Hilo,United States,USA,United States of America,USA,Hawaii,US,19.69999778,-155.0900273,52391,43050
7,Newhalen,United States,USA,United States of America,USA,Alaska,US,59.72034568,-154.8971967,160,160
7,Karluk,United States,USA,United States of America,USA,Alaska,US,57.57228558,-154.4550273,96,96
7,Hughes,United States,USA,United States of America,USA,Alaska,US,66.04918418,-154.2549878,78,78
8,Allakaket,United States,USA,United States of America,USA,Alaska,US,66.56548342,-152.6454995,97,97
3,Kodiak,United States,USA,United States of America,USA,Alaska,US,57.78999839,-152.4069869,9461,6148
8,Lake Minchumina,United States,USA,United States of America,USA,Alaska,US,63.88283063,-152.3121865,32,32
8,Tanana,United States,USA,United States of America,USA,Alaska,US,65.17187339,-152.0787899,308,275
7,Homer,United States,USA,United States of America,USA,Alaska,US,59.64293439,-151.5482797,6560,3483
6,Kenai,United States,USA,United States of America,USA,Alaska,US,60.55435162,-151.2580131,7610,5551
8,Talkeetna,United States,USA,United States of America,USA,Alaska,US,62.3237785,-150.1094269,1078,1078
7,Wiseman,United States,USA,United States of America,USA,Alaska,US,67.4104706,-150.1074891,14,14
8,Montana,United States,USA,United States of America,USA,Alaska,US,62.07968487,-150.0727625,10,10
2,Anchorage,United States,USA,United States of America,USA,Alaska,US,61.21996991,-149.9002149,260283,243853
6,Seward,United States,USA,United States of America,USA,Alaska,US,60.1261607,-149.4699827,2900,2900
7,Wasilla,United States,USA,United States of America,USA,Alaska,US,61.58173077,-149.439442,8521,8521
6,Palmer,United States,USA,United States of America,USA,Alaska,US,61.59971417,-149.1126919,13111,6585
8,Nenana,United States,USA,United States of America,USA,Alaska,US,64.56379681,-149.0930032,75,75
8,Cantwell,United States,USA,United States of America,USA,Alaska,US,63.39159446,-148.9507896,222,222
7,Denali Park,United States,USA,United States of America,USA,Alaska,US,63.73309816,-148.9140994,1826,300
8,Whittier,United States,USA,United States of America,USA,Alaska,US,60.78415672,-148.6776797,177,177
3,Prudhoe Bay,United States,USA,United States of America,USA,Alaska,US,70.29218101,-148.6693598,2500,2174
3,Fairbanks,United States,USA,United States of America,USA,Alaska,US,64.83698427,-147.7106586,56993,30224
3,Valdez,United States,USA,United States of America,USA,Alaska,US,61.13599571,-146.348287,4036,2530
8,Big Delta,United States,USA,United States of America,USA,Alaska,US,64.15252993,-145.8421939,591,591
6,Cordova,United States,USA,United States of America,USA,Alaska,US,60.5427761,-145.7574962,2257,988
8,Gulkana,United States,USA,United States of America,USA,Alaska,US,62.27135276,-145.3821961,119,119
6,Fort Yukon,United States,USA,United States of America,USA,Alaska,US,66.56468243,-145.2737789,833,833
7,Circle,United States,USA,United States of America,USA,Alaska,US,65.82589032,-144.0605197,100,100
6,Kaktovik,United States,USA,United States of America,USA,Alaska,US,70.08785552,-143.6029132,101,101
7,Tanacross,United States,USA,United States of America,USA,Alaska,US,63.38570335,-143.346403,136,136
8,Eagle,United States,USA,United States of America,USA,Alaska,US,64.78799501,-141.1999966,104,104
7,Yakutat,United States,USA,United States of America,USA,Alaska,US,59.54730715,-139.7272183,109,109
4,Dawson City,Canada,CAN,Canada,CAN,Yukon,CA,64.0666437,-139.4166687,1319,1319
7,Burwash Landing,Canada,CAN,Canada,CAN,Yukon,CA,61.35037539,-139.0000017,73,73
7,Hoonah,United States,USA,United States of America,USA,Alaska,US,58.11540489,-135.438617,361,361
4,Sitka,United States,USA,United States of America,USA,Alaska,US,57.06039769,-135.3275494,8931,7289
6,Skagway,United States,USA,United States of America,USA,Alaska,US,59.45832033,-135.3138959,955,955
3,Whitehorse,Canada,CAN,Canada,CAN,Yukon,CA,60.71671897,-135.0499844,23276,23272
7,Fort McPherson,Canada,CAN,Canada,CAN,Northwest Territories,CA,67.49152508,-134.8949809,1069,1069
3,Juneau,United States,USA,United States of America,USA,Alaska,US,58.31412661,-134.419997,30711,21633
8,Tsiigehtchic,Canada,CAN,Canada,CAN,Northwest Territories,CA,67.43328575,-133.7499862,175,175
6,Inuvik,Canada,CAN,Canada,CAN,Northwest Territories,CA,68.34997398,-133.6999893,3022,3022
6,Tuktoyaktuk,Canada,CAN,Canada,CAN,Northwest Territories,CA,69.45477459,-133.0492013,929,870
8,Hydaburg,United States,USA,United States of America,USA,Alaska,US,55.21397992,-132.8006385,382,382
7,Wrangell,United States,USA,United States of America,USA,Alaska,US,56.47126752,-132.3715949,2070,1247
7,Sandspit,Canada,CAN,Canada,CAN,British Columbia,CA,53.24040529,-131.8332815,538,538
6,Ketchikan,United States,USA,United States of America,USA,Alaska,US,55.3562193,-131.6639895,9070,7172
3,Prince Rupert,Canada,CAN,Canada,CAN,British Columbia,CA,54.31667035,-130.3299882,14708,14708
7,Dease Lake,Canada,CAN,Canada,CAN,British Columbia,CA,58.45034568,-130.033288,303,303
6,Watson Lake,Canada,CAN,Canada,CAN,Yukon,CA,60.1166264,-128.80003,802,802
3,Fort Good Hope,Canada,CAN,Canada,CAN,Northwest Territories,CA,66.26661277,-128.6333218,597,597
8,Terrace,Canada,CAN,Canada,CAN,British Columbia,CA,54.49999249,-128.5833248,19443,10101
7,Bella Bella,Canada,CAN,Canada,CAN,British Columbia,CA,52.14840476,-128.1172809,1400,1400
7,Port Hardy,Canada,CAN,Canada,CAN,British Columbia,CA,50.71707094,-127.4999801,2295,2295
6,Smithers,Canada,CAN,Canada,CAN,British Columbia,CA,54.76659121,-127.1665896,6245,5438
7,Norman Wells,Canada,CAN,Canada,CAN,Northwest Territories,CA,65.28372703,-126.8499681,1027,273
8,Tofino,Canada,CAN,Canada,CAN,British Columbia,CA,49.15207146,-125.9031487,1655,1655
7,Burns Lake,Canada,CAN,Canada,CAN,British Columbia,CA,54.21701235,-125.7665975,2635,2631
7,Campbell River,Canada,CAN,Canada,CAN,British Columbia,CA,50.01708783,-125.2499882,33430,26453
6,Courtenay,Canada,CAN,Canada,CAN,British Columbia,CA,49.68333559,-124.9999777,32793,25099
7,Powell River,Canada,CAN,Canada,CAN,British Columbia,CA,49.88371096,-124.5499793,12779,3220
6,Coos Bay,United States,USA,United States of America,USA,Oregon,US,43.36661521,-124.2165888,31976,15394
7,Crescent City,United States,USA,United States of America,USA,California,US,41.7564551,-124.2004916,11534,7345
4,Eureka,United States,USA,United States of America,USA,California,US,40.80222394,-124.1474974,42398,25626
7,Arcata,United States,USA,United States of America,USA,California,US,40.88519045,-124.0882245,20905,17199
8,Paulatuk,Canada,CAN,Canada,CAN,Northwest Territories,CA,69.38332176,-123.9833214,294,294
7,Nanaimo,Canada,CAN,Canada,CAN,British Columbia,CA,49.14602021,-123.9342911,84905,80491
8,Tillamook,United States,USA,United States of America,USA,Oregon,US,45.45524742,-123.8425031,8145,4558
7,Astoria,United States,USA,United States of America,USA,Oregon,US,46.18838096,-123.8299974,10011,9535
7,Aberdeen,United States,USA,United States of America,USA,Washington,US,46.97489626,-123.8143911,32745,16055
8,Mendocino,United States,USA,United States of America,USA,California,US,39.30776735,-123.7994308,548,548
8,Doline,Canada,CAN,Canada,CAN,Northwest Territories,CA,65.18334556,-123.4166635,525,262
7,Roseburg,United States,USA,United States of America,USA,Oregon,US,43.21843304,-123.3560987,30479,20430
3,Victoria,Canada,CAN,Canada,CAN,British Columbia,CA,48.43328269,-123.3500009,289625,251358
7,Grants Pass,United States,USA,United States of America,USA,Oregon,US,42.43954002,-123.3271857,46189,27191
7,Corvallis,United States,USA,United States of America,USA,Oregon,US,44.57235557,-123.2799793,59030,50701
7,Ukiah,United States,USA,United States of America,USA,California,US,39.15423667,-123.2108621,27828,15825
1,Vancouver,Canada,CAN,Canada,CAN,British Columbia,CA,49.27341658,-123.1216442,2313328,603502
6,Eugene,United States,USA,United States of America,USA,Oregon,US,44.05001019,-123.1000161,245158,145208
7,Albany,United States,USA,United States of America,USA,Oregon,US,44.62049217,-123.086942,51376,44757
4,Salem,United States,USA,United States of America,USA,Oregon,US,44.92807029,-123.0238967,229010,146922
8,Springfield,United States,USA,United States of America,USA,Oregon,US,44.05194806,-122.9780339,56032,55031
8,Centralia,United States,USA,United States of America,USA,Washington,US,46.71641075,-122.9529708,18880,15107
7,Longview,United States,USA,United States of America,USA,Washington,US,46.13871991,-122.9369511,66231,36349
4,Olympia,United States,USA,United States of America,USA,Washington,US,47.03804486,-122.899434,156984,44916
6,Medford,United States,USA,United States of America,USA,Oregon,US,42.32662701,-122.8744227,108525,69638
6,Prince George,Canada,CAN,Canada,CAN,British Columbia,CA,53.91666892,-122.7666515,65558,62707
7,Santa Rosa,United States,USA,United States of America,USA,California,US,38.45040367,-122.6999889,231792,155118
3,Portland,United States,USA,United States of America,USA,Oregon,US,45.52002382,-122.6799901,1875000,540513
7,Bremerton,United States,USA,United States of America,USA,Washington,US,47.57359552,-122.6420175,126820,37259
4,Vancouver,United States,USA,United States of America,USA,Washington,US,45.63030133,-122.6399925,525802,161791
6,Fort Nelson,Canada,CAN,Canada,CAN,British Columbia,CA,58.81670575,-122.5329706,6315,6315
6,Tacoma,United States,USA,United States of America,USA,Washington,US,47.21131594,-122.5150131,719868,200678
7,Bellingham,United States,USA,United States of America,USA,Washington,US,48.76013613,-122.4869269,99662,73469
7,Quesnel,Canada,CAN,Canada,CAN,British Columbia,CA,52.98367678,-122.4832837,13788,13788
1,San Francisco,United States,USA,United States of America,USA,California,US,37.74000775,-122.4599777,3450000,732072
7,Redding,United States,USA,United States of America,USA,California,US,40.58704327,-122.3905762,96058,91685
2,Seattle,United States,USA,United States of America,USA,Washington,US,47.57000205,-122.339985,3074000,569369
8,San Mateo,United States,USA,United States of America,USA,California,US,37.55691815,-122.3130616,626406,97207
7,Mt. Shasta,United States,USA,United States of America,USA,California,US,41.3103583,-122.3093925,3855,3630
7,Abbotsford,Canada,CAN,Canada,CAN,British Columbia,CA,49.05037681,-122.2999874,151683,151683
8,Berkeley,United States,USA,United States of America,USA,California,US,37.87390139,-122.271152,496356,100158
8,Vallejo,United States,USA,United States of America,USA,California,US,38.11194887,-122.258052,146289,120446
6,Oakland,United States,USA,United States of America,USA,California,US,37.76892071,-122.2211034,1510271,395817
7,Everett,United States,USA,United States of America,USA,Washington,US,47.9604175,-122.1999677,486903,96993
6,Williams Lake,Canada,CAN,Canada,CAN,British Columbia,CA,52.1166496,-122.1499966,14168,10554
6,Santa Cruz,United States of America,USA,United States of America,USA,California,US,36.97194629,-122.0263904,148444,54617
8,Chilliwack,Canada,CAN,Canada,CAN,British Columbia,CA,49.16664878,-121.949983,51942,51942
7,Lillooet,Canada,CAN,Canada,CAN,British Columbia,CA,50.68371381,-121.9332656,2893,2893
6,Monterey,United States,USA,United States of America,USA,California,US,36.6002582,-121.8935781,124288,30307
3,San Jose,United States,USA,United States of America,USA,California,US,37.29998293,-121.8499891,1668000,894943
6,Chico,United States,USA,United States of America,USA,California,US,39.72862022,-121.8363982,95888,70565
6,Klamath Falls,United States,USA,United States of America,USA,Oregon,US,42.22500531,-121.7805359,42978,19203
6,Salinas,United States,USA,United States of America,USA,California,US,36.68221702,-121.6416555,156784,148691
7,Yuba City,United States,USA,United States of America,USA,California,US,39.14103334,-121.6157656,116217,52432
3,Sacramento,United States,USA,United States of America,USA,California,US,38.57502138,-121.4700381,1604000,467898
6,Fort Simpson,Canada,CAN,Canada,CAN,Northwest Territories,CA,61.84998313,-121.3332764,283,283
6,Bend,United States,USA,United States of America,USA,Oregon,US,44.071921,-121.3099962,75441,65756
7,Stockton,United States,USA,United States of America,USA,California,US,37.95813397,-121.289739,685306,291707
7,Modesto,United States,USA,United States of America,USA,California,US,37.65541343,-120.9899899,323386,216008
4,Fort St. John,Canada,CAN,Canada,CAN,British Columbia,CA,56.24998903,-120.8332811,18776,17402
8,Paso Robles,United States,USA,United States of America,USA,California,US,35.6265967,-120.6899823,27157,25285
7,San Luis Obispo,United States,USA,United States of America,USA,California,US,35.28318097,-120.6585889,65386,44132
6,Yakima,United States,USA,United States of America,USA,Washington,US,46.60223167,-120.5046965,99287,88405
7,Merced,United States,USA,United States of America,USA,California,US,37.30261843,-120.481933,96091,72619
7,Santa Maria,United States,USA,United States of America,USA,California,US,34.94012697,-120.4366386,110705,85480
6,Kamloops,Canada,CAN,Canada,CAN,British Columbia,CA,50.66666058,-120.3332858,68714,68628
6,Wenatchee,United States,USA,United States of America,USA,Washington,US,47.42362856,-120.3090237,62625,29159
7,Dawson Creek,Canada,CAN,Canada,CAN,British Columbia,CA,55.76696942,-120.233266,10802,10551
4,Reno,United States,USA,United States of America,USA,Nevada,US,39.52997601,-119.8200096,328585,202142
4,Fresno,United States,USA,United States of America,USA,California,US,36.7477169,-119.7729841,616353,465183
6,Carson City,United States,USA,United States of America,USA,Nevada,US,39.16384849,-119.7663953,57341,50193
4,Santa Barbara,United States,USA,United States of America,USA,California,US,34.43498985,-119.7199899,181632,88410
7,Penticton,Canada,CAN,Canada,CAN,British Columbia,CA,49.50037518,-119.5832799,37721,30349
6,Kelowna,Canada,CAN,Canada,CAN,British Columbia,CA,49.89998903,-119.4833118,125109,95306
7,Tulare,United States,USA,United States of America,USA,California,US,36.20702639,-119.3441213,55908,50103
7,Visalia,United States,USA,United States of America,USA,California,US,36.32502952,-119.3160094,121968,107431
7,Richland,United States,USA,United States of America,USA,Washington,US,46.29181134,-119.2911013,44869,35012
8,Delano,United States,USA,United States of America,USA,California,US,35.76193728,-119.2430681,44757,40036
8,Kennewick,United States,USA,United States of America,USA,Washington,US,46.21137697,-119.1360979,102504,62158
6,Bakersfield,United States,USA,United States of America,USA,California,US,35.36997154,-119.0199809,443129,291389
7,John Day,United States,USA,United States of America,USA,Oregon,US,44.41652529,-118.9520264,1573,1302
6,Grand Prairie,Canada,CAN,Canada,CAN,Alberta,CA,55.16664431,-118.7999943,41462,40845
7,Pendleton,United States,USA,United States of America,USA,Oregon,US,45.67259849,-118.7874886,16799,16539
7,Bishop,United States,USA,United States of America,USA,California,US,37.36395835,-118.394076,4827,3671
7,Walla Walla,United States,USA,United States of America,USA,Washington,US,46.06515851,-118.3418828,45150,30578
7,Revelstoke,Canada,CAN,Canada,CAN,British Columbia,CA,51.0004645,-118.1833395,7668,7533
0,Los Angeles,United States,USA,United States of America,USA,California,US,33.98997825,-118.1799805,12500000,3694820
6,Long Beach,United States,USA,United States of America,USA,California,US,33.78696739,-118.1580439,2036134,462257
7,Pasadena,United States,USA,United States of America,USA,California,US,34.16038129,-118.1388719,144618,144618
6,Lancaster,United States,USA,United States of America,USA,California,US,34.69804873,-118.135823,225799,225799
8,La Grande,United States,USA,United States of America,USA,Oregon,US,45.32468691,-118.0866012,15004,12288
6,Jasper,Canada,CAN,Canada,CAN,Alberta,CA,52.88332115,-118.0833714,3907,3102
7,Irvine,United States,USA,United States of America,USA,California,US,33.68041058,-117.8299502,3010232,212375
6,Holman,Canada,CAN,Canada,CAN,Northwest Territories,CA,70.73336855,-117.7499809,500,398
7,Winnemucca,United States,USA,United States of America,USA,Nevada,US,40.97337628,-117.7346847,9666,6329
8,Meander River,Canada,CAN,Canada,CAN,Alberta,CA,59.03328168,-117.6829824,200,200
8,Hinton,Canada,CAN,Canada,CAN,Alberta,CA,53.39998212,-117.5833503,10265,9889
4,Spokane,United States,USA,United States of America,USA,Washington,US,47.66999595,-117.4199494,347705,197262
8,Riverside,United States,USA,United States of America,USA,California,US,33.94194501,-117.3980386,297554,297554
7,Oceanside,United States,USA,United States of America,USA,California,US,33.2204645,-117.3349675,609854,183095
4,San Bernardino,United States,USA,United States of America,USA,California,US,34.12038373,-117.3000342,1745000,202381
7,Victorville,United States,USA,United States of America,USA,California,US,34.5365082,-117.2903191,83496,83496
7,Nelson,Canada,CAN,Canada,CAN,British Columbia,CA,49.48365786,-117.2832911,11779,9813
4,Peace River,Canada,CAN,Canada,CAN,Alberta,CA,56.23332338,-117.2832911,5340,4689
8,Tonopah,United States,USA,United States of America,USA,Nevada,US,38.06699038,-117.2289791,3261,725
2,San Diego,United States,USA,United States of America,USA,California,US,32.82002382,-117.1799899,2916000,961141
8,National City,United States,USA,United States of America,USA,California,US,32.67194501,-117.0980052,150000,58582
3,Tijuana,Mexico,MEX,Mexico,MEX,Baja California,MX,32.50001752,-117.079996,1553000,1376457
7,Barstow,United States,USA,United States of America,USA,California,US,34.89901837,-117.0218858,21119,21119
6,Lewiston,United States,USA,United States of America,USA,Idaho,US,46.41660992,-117.016589,49289,30904
8,Ontario,United States,USA,United States of America,USA,Oregon,US,44.02662661,-116.9618895,12187,10969
7,Coeur d'Alene,United States,USA,United States of America,USA,Idaho,US,47.67808331,-116.7794458,34514,34514
7,Caldwell,United States,USA,United States of America,USA,Idaho,US,43.66096417,-116.6705378,132476,34330
6,Ensenada,Mexico,MEX,Mexico,MEX,Baja California,MX,31.86997845,-116.6199982,256565,220937
7,Palm Springs,United States,USA,United States of America,USA,California,US,33.77735557,-116.5330526,390115,42807
8,Creston,Canada,CAN,Canada,CAN,British Columbia,CA,49.09996035,-116.516697,4816,4816
3,Boise,United States,USA,United States of America,USA,Idaho,US,43.60859011,-116.2274899,338071,145987
7,Lake Louise,Canada,CAN,Canada,CAN,Alberta,CA,51.43369387,-116.1832807,1248,1248
8,Vicente Guerrero,Mexico,MEX,Mexico,MEX,Baja California,MX,30.76405113,-116.0092603,12829,1760
7,San Quintín,Mexico,MEX,Mexico,MEX,Baja California,MX,30.48373232,-115.9499874,5433,5433
8,Wallace,United States,USA,United States of America,USA,Idaho,US,47.47421979,-115.9268881,1028,1028
8,Cranbrook,Canada,CAN,Canada,CAN,British Columbia,CA,49.5166791,-115.7666653,18610,17370
4,Elko,United States,USA,United States of America,USA,Nevada,US,40.83250633,-115.7619886,19252,15822
8,Hay River,Canada,CAN,Canada,CAN,Northwest Territories,CA,60.84999249,-115.7000027,3900,3648
6,Banff,Canada,CAN,Canada,CAN,Alberta,CA,51.17799888,-115.5719227,7502,6292
7,El Centro,United States,USA,United States of America,USA,California,US,32.79237693,-115.5580475,45000,38323
4,Mexicali,Mexico,MEX,Mexico,MEX,Baja California,MX,32.64998252,-115.4800161,885000,587277
3,Las Vegas,United States,USA,United States of America,USA,Nevada,US,36.20999778,-115.2200061,1823000,478434
4,Kugluktuk,Canada,CAN,Canada,CAN,Nunavut,CA,67.79866282,-115.1253504,1302,1302
6,Ely,United States,USA,United States of America,USA,Nevada,US,39.24702171,-114.887675,4216,3606
7,San Felipe,Mexico,MEX,Mexico,MEX,Baja California,MX,31.02411277,-114.8496153,20750,15386
7,Boulder City,United States,USA,United States of America,USA,Nevada,US,35.97895245,-114.8315802,15479,14666
6,Yuma,United States,USA,United States of America,USA,Arizona,US,32.68527753,-114.6236084,92489,84316
7,Needles,United States,USA,United States of America,USA,California,US,34.84842714,-114.6133507,6974,5519
7,Bullhead City,United States,USA,United States of America,USA,Arizona,US,35.14817629,-114.5674878,37989,37989
7,Twin Falls,United States,USA,United States of America,USA,Idaho,US,42.5609538,-114.4605693,47315,38602
3,Yellowknife,Canada,CAN,Canada,CAN,Northwest Territories,CA,62.44201418,-114.3969814,19234,18083
6,Kalispell,United States,USA,United States of America,USA,Montana,US,48.19776735,-114.3159786,32062,18018
8,Lake Havasu City,United States,USA,United States of America,USA,Arizona,US,34.49829348,-114.3082789,56133,54752
7,Guerrero Negro,Mexico,MEX,Mexico,MEX,Baja California Sur,MX,27.99042198,-114.1699669,13054,13054
7,Punta Prieta,Mexico,MEX,Mexico,MEX,Baja California,MX,28.93369773,-114.1665821,527,527
8,Polson,United States,USA,United States of America,USA,Montana,US,47.68800519,-114.156686,5326,4832
3,Calgary,Canada,CAN,Canada,CAN,Alberta,CA,51.08299176,-114.0799982,1110000,915322
7,Kingman,United States,USA,United States of America,USA,Arizona,US,35.18987917,-114.0522221,42182,24431
4,Missoula,United States,USA,United States of America,USA,Montana,US,46.87224103,-113.9930526,72856,63164
7,Salmon,United States,USA,United States of America,USA,Idaho,US,45.17567792,-113.8949966,3601,2993
6,Red Deer,Canada,CAN,Canada,CAN,Alberta,CA,52.26664044,-113.8000411,74857,73593
8,Burley,United States,USA,United States of America,USA,Idaho,US,42.53581321,-113.7918763,14042,9247
6,Fort Resolution,Canada,CAN,Canada,CAN,Northwest Territories,CA,61.16658815,-113.682994,448,448
6,St. George,United States,USA,United States of America,USA,Utah,US,37.10415509,-113.583336,98638,61338
2,Edmonton,Canada,CAN,Canada,CAN,Alberta,CA,53.55002464,-113.4999819,1058000,712391
8,Wetaskiwin,Canada,CAN,Canada,CAN,Alberta,CA,52.96657188,-113.3832966,11823,11302
7,Athabasca,Canada,CAN,Canada,CAN,Alberta,CA,54.71703351,-113.2665853,2539,2260
7,Cedar City,United States,USA,United States of America,USA,Utah,US,37.67742759,-113.061094,27738,23005
7,Lethbridge,Canada,CAN,Canada,CAN,Alberta,CA,49.70049217,-112.8332784,70617,58571
7,Parowan,United States,USA,United States of America,USA,Utah,US,37.84253379,-112.8272065,2571,2495
8,Camrose,Canada,CAN,Canada,CAN,Alberta,CA,53.01669802,-112.8166386,15808,15686
7,Gila Bend,United States,USA,United States of America,USA,Arizona,US,32.95037762,-112.7246546,2088,1936
8,Dillon,United States,USA,United States of America,USA,Montana,US,45.21567548,-112.6839852,4463,3964
8,Stettler,Canada,CAN,Canada,CAN,Alberta,CA,52.33296714,-112.6832876,5494,5405
6,Butte,United States,USA,United States of America,USA,Montana,US,46.0038961,-112.5338394,34190,28766
7,Kanab,United States,USA,United States of America,USA,Utah,US,37.04738853,-112.5254936,3442,2280
6,Prescott,United States,USA,United States of America,USA,Arizona,US,34.59001914,-112.4477723,55038,40136
6,Pocatello,United States,USA,United States of America,USA,Idaho,US,42.87134829,-112.4447234,63998,50656
7,Santa Rosalía,Mexico,MEX,Mexico,MEX,Baja California Sur,MX,27.31707806,-112.2833637,11899,10321
8,Glendale,United States,USA,United States of America,USA,Arizona,US,33.58194114,-112.1958238,500000,226721
7,Caborca,Mexico,MEX,Mexico,MEX,Sonora,MX,30.71614707,-112.1642495,57357,52896
7,Grand Canyon,United States,USA,United States of America,USA,Arizona,US,36.05478762,-112.1385922,1550,587
8,Richfield,United States,USA,United States of America,USA,Utah,US,38.77247703,-112.0832984,7621,6996
2,Phoenix,United States,USA,United States of America,USA,Arizona,US,33.53997988,-112.0699917,3551000,1321045
8,Vegreville,Canada,CAN,Canada,CAN,Alberta,CA,53.49997601,-112.0499671,5813,5678
3,Helena,United States,USA,United States of America,USA,Montana,US,46.59274904,-112.035291,38725,27340
6,Idaho Falls,United States,USA,United States of America,USA,Idaho,US,43.46668662,-112.0333014,79399,52175
7,Ogden,United States,USA,United States of America,USA,Utah,US,41.23237856,-111.9680341,377224,78324
